"latitude","longitude","stn","name"
"51.383","-2.717","37243","BRISTOL"
"51.467","-2.6","37260","BRISTOL WEA CENTER"
"51.5","-1.983","37400","LYNEHAM"
"51.2","-1.8","37430","LARKHILL"
"51.167","-1.75","37460","BOSCOMBE DOWN"
"51.15","-1.567","37490","MIDDLE WALLOP"
"51.233","-0.95","37610","ODIHAM"
"51.383","-0.783","37630","BRACKNELL/BEAUFORT"
"51.333","0.033","37663","BIGGIN HILL"
"51.283","-0.767","37680","FARNBOROUGH"
"51.5","0.05","37683","LONDON/CITY"
"51.233","-0.383","37690","CHARLWOOD"
"51.483","-0.45","37720","LONDON/HEATHROW AIR"
"51.467","-0.317","37750","KEW-IN-LONDON"
"51.15","-0.183","37760","LONDON/GATWICK ARPT"
"51.517","-0.117","37780","LONDON WEA CENTER"
"51.517","-0.1","37790","LONDON WEATHER CENT"
"51.433","0.383","37860","GRAVESEND"
"51.283","0.417","37871","WEST MALLING"
"51.45","0.75","37910","SHEERNESS"
"51.15","1.383","37940","BECAME STN 037941"
"51.133","1.35","37960","LANGDON BAY"
"51.35","1.367","37970","MANSTON"
"49.983","-6.317","38020","SCILLY/ROUND ISLAND"
"49.917","-6.3","38030","SCILLY: ST MARYS AI"
"49.933","-6.3","38040","SCILLY/ST.MARYS"
"50.033","-5.667","38060","GWENNAP HEAD"
"50.217","-5.317","38080","CAMBORNE"
"50.083","-5.25","38090","CULDROSE"
"50.15","-5.067","38100","PENDENNIS POINT"
"49.95","-5.2","38140","LIZARD"
"49.967","-5.2","38150","LIZARD LIGHTHOUSE"
"50.433","-5","38170","ST. MAWGAN"
"50.35","-4.117","38270","PLYMOUTH MOUNT BATT"
"50.417","-4.1","38273","PLYMOUTH"
"50.933","-3.983","38300","BURRINGTON"
"50.2","-3.717","38340","PRAWLE POINT"
"50.733","-3.417","38390","EXETER AIRPORT"
"50.867","-3.233","38400","DUNKESWELL AERODROM"
"51","-2.633","38530","YEOVILTON"
"50.517","-2.45","38550","PORTLAND BILL C.G."
"50.517","-2.45","38570","ISLE OF PORTLAND"
"50.567","-2.45","38580","PORTLAND HELIPORT"
"50.783","-1.833","38620","BOURNEMOUTH/HURN"
"-67.767","-68.917","38640","DATSAV3 VIRT STATION (UNITED KINGDOM)"
"50.9","-1.4","38650","SOUTHAMPTON WX CNTR"
"50.583","-1.3","38660","ST. CATHERINES POIN"
"-67.767","-68.917","38710","DATSAV3 VIRT STATION (UNITED KINGDOM)"
"50.8","-1.217","38740","SOLENT M.R.S.C."
"50.833","-0.283","38760","SHOREHAM AIRPORT"
"50.817","-0.25","38790","SHOREHAM-BY-SEA"
"50.783","0.05","38800","NEWHAVEN (LGT-H)"
"50.9","0.317","38820","HERSTMONCEUX"
"50.867","0.333","38840","HERSTMONCEUX"
"50.867","0.633","38860","FAIRLIGHT"
"50.917","0.967","38880","DUNGENESS"
"49.433","-2.6","38940","GUERNSEY AIRPORT"
"49.217","-2.2","38950","JERSEY AIRPORT"
"54.7","-7.583","39040","CASTLEDERG"
"54.667","-7.317","39050","CARRIGANS"
"55.017","-7.233","39060","CARMONEY"
"55.033","-7.15","39084","LONDONDERRY EGLINTO"
"54.65","-6.217","39170","BELFAST/ALDERGROVE"
"54.483","-6.1","39200","HILLSBOROUGH"
"54.6","-5.883","39240","BELFAST HARBOUR"
"54.667","-5.667","39270","BANGOR HARBOUR"
"54.85","-5.8","39280","LARNE"
"51.8","-8.25","39520","ROCHES POINT"
"51.933","-10.25","39530","VALENTIA OBSERVATOR"
"51.85","-8.483","39550","CORK AIRPORT"
"52.25","-6.333","39570","ROSSLARE"
"52.667","-7.267","39600","KILKENNY"
"52.7","-8.917","39620","SHANNON AIRPORT"
"53.283","-9.017","39640","GALWAY"
"53.083","-7.883","39650","BIRR"
"53.3","-6.433","39670","CASEMENT AERODROME"
"53.433","-6.25","39690","DUBLIN AIRPORT"
"53.717","-8.983","39700","CLAREMORRIS"
"53.533","-7.367","39710","MULLINGAR"
"53.9","-8.817","39730","CONNAUGHT AIRPORT"
"54.183","-7.233","39740","CLONES"
"54.233","-10","39760","BELMULLET"
"55.367","-7.333","39800","MALIN HEAD"
"64.9","-23.933","40040","GUFUSKALAR"
"66.15","-23.25","40050","BOLUNGAVIK"
"65.083","-22.733","40130","STYKKISHOLMUR"
"63.817","-22.717","40140","REYKJANESVITI"
"63.967","-22.6","40180","KEFLAVIK"
"66.417","-22.383","40230","HORNBJARGSVITI (LH)"
"64.132","-21.9","40300","REYKJAVIK"
"63.867","-21.15","40380","EYRARBAKKI"
"65.667","-20.3","40450","BLONDUOS"
"63.4","-20.283","40480","VESTMANNAEYJAR"
"65.7","-19.617","40530","BERGSTADIR"
"64.867","-19.567","40560","HVERAVELLIR"
"65.683","-18.083","40630","AKUREYRI"
"63.783","-18.067","40640","KIRKJUBAEJARKLAUSTU"
"66.533","-18.017","40650","GRIMSEY"
"66.45","-15.95","40770","RAUFARHOFN"
"64.3","-15.217","40820","AKURNES"
"65.283","-14.4","40890","EGILSSTADIR"
"65.266","-13.583","40970","DALATANGI"
"76.5","-69","42000","DUNDAS"
"76.533","-68.75","42020","PITUFFIK (THULE A.B"
"69.233","-51.067","42022","JAKOBSHAVN LUFTHAVN"
"65.417","-52.933","42040","MANIITSOQ"
"69.333","-53.583","42180","GODHAVN PORT"
"68.7","-52.85","42200","AASIAAT (EGEDESMIND"
"69.233","-51.067","42210","ILULISSAT (JAKOBSHA"
"66.917","-53.667","42300","SISIMIUT (HOLSTEINS"
"67.017","-50.7","42310","KANGERLUSSUAQ (SDR."
"66.95","-53.717","42340","SISIMIUT MITTARFIA"
"66.633","-52.867","42350","DYE 1 (RED RIVER)"
"64.167","-51.75","42500","NUUK (GODTHAAB)"
"62","-49.667","42600","PAAMIUT (FREDERIKSH"
"61.233","-48.1","42610","GROENNEDAL"
"61.133","-45.433","42700","NARSARSUAQ"
"60.717","-46.05","42720","QAQORTOQ (JULIANEHA"
"60.9","-45.967","42801","NARSSAQ"
"76.767","-18.667","43200","DANMARKSHAVN"
"74.3","-20.217","43300","DANEBORG"
"70.483","-21.95","43390","ITTOQQORTOORMIIT (S"
"70.417","-21.967","43400","CAPE TOBIN (AUT)"
"67.783","-32.3","43500","APUTITEQ (AUT)"
"65.6","-37.633","43600","TASIILAQ (AMMASSALI"
"60.05","-43.167","43900","PRINS CHRISTIAN SUN"
"61.4","-6.667","60090","AKRABERG"
"62.067","-7.283","60100","VAGAR"
"62.017","-6.767","60110","TORSHAVN"
"62.317","-6.317","60120","FUGLOY"
"57.117","8.6","60210","HANSTHOLM"
"57.067","8.717","60240","THISTED"
"57.1","9.85","60300","AALBORG"
"57.733","10.633","60410","SKAGEN"
"56.567","10.1","60490","HALD V"
"56.7","8.217","60520","THYBOROEN"
"56","8.132","60580","HVIDE SANDE"
"56.05","8.1","60590","LYNGVIG"
"56.3","9.117","60600","KARUP"
"56.55","9.167","60620","SKIVE"
"56.317","10.633","60700","TIRSTRUP"
"56.45","10.967","60710","FORNAES (CAPE)"
"56.083","10.133","60740","AARHUS SYD"
"56.717","11.517","60790","ANHOLT"
"55.533","8.567","60800","ESBJERG"
"55.5","8.4","60890","SAEDENSTRAND"
"55.183","8.567","60960","ROEMOE/JUVRE"
"55.733","9.167","61040","BILLUND"
"55.567","7.333","61070","HORNS REV."
"55.233","9.267","61100","SKRYDSTRUP"
"54.967","9.783","61180","SOENDERBORG"
"54.85","9.983","61190","KEGNAES"
"55.483","10.333","61200","ODENSE/BELDRINGE"
"55.25","9.883","61230","TOROE"
"55.017","10.567","61240","TAASINGE"
"54.833","11.333","61410","ABED"
"54.7","11.45","61430","MARIBO"
"54.8","12.783","61470","MON SYDOST"
"54.567","11.967","61490","GEDSER ODDE"
"55.083","11.783","61500","AVNO(DAFB)"
"55.733","11.6","61560","HOLBAEK"
"55.75","10.867","61590","ROESNAES"
"55.767","12.333","61600","VAERLOESE"
"56.017","11.283","61690","GNIBEN"
"55.583","12.133","61700","ROSKILDE/TUNE"
"55.4","12.15","61740","KOGE/HERFOLGE"
"54.95","12.533","61790","MOEN"
"55.617","12.65","61800","KOEBENHAVN/KASTRUP"
"55.067","14.75","61900","ROENNE"
"55.317","15.183","61910","CHRISTIANSO (LGT-H)"
"55.3","14.783","61930","HAMMER ODDE"
"55","15.083","61990","DUEODDE (CAPE)"
"52.033","4.35","62000","YPENBURG(NAFB)"
"54.1","-4","62060","F16-A"
"52.183","4.417","62100","VALKENBURG"
"52.467","4.567","62250","IJMUIDEN"
"53.5","3.15","62300","DATSAV3 VIRT STATION (NETHERLANDS)"
"52.917","4.783","62350","DE KOOY"
"54.85","4.7","62390","F3-FB-1"
"52.3","4.767","62400","AMSTERDAM AP SCHIPH"
"53.25","4.917","62420","VLIELAND"
"53.5","3.15","62450","DATSAV3 VIRT STATION (NETHERLANDS)"
"53.367","5.217","62500","TERSCHELLING(LGT-H)"
"53.383","5.35","62510","TERSCHELLING HOORN"
"52.1","5.183","62600","DE BILT"
"52.133","5.283","62650","SOESTERBERG"
"52.883","5.35","62670","STAVOREN AWS"
"52.533","5.433","62680","HOUTRIB"
"52.45","5.533","62690","LELYSTAD AWS"
"51.45","3.6","62693","VLISSINGEN"
"53.217","5.767","62700","LEEUWARDEN"
"52.067","5.883","62750","DEELEN"
"52.75","6.517","62790","HOOGEVEEN"
"53.133","6.583","62800","GRONINGEN AP EELDE"
"52.267","6.9","62900","TWENTHE"
"51.65","2.567","63000","NOORDHINDER"
"51.45","3.6","63100","VLISSINGEN"
"51.933","3.667","63200","LE GOEREE"
"51.533","3.9","63230","WILHELMINADORP AWS"
"51.65","3.933","63250","ZIERIKZEE"
"51.983","4.1","63300","HOEK VAN HOLLAND"
"51.45","4.333","63400","WOENSDRECHT"
"51.95","4.45","63440","ROTTERDAM AP ZESTIE"
"51.967","4.933","63480","CABAUW TOWER"
"51.567","4.933","63500","GILZE RIJEN"
"51.45","5.417","63700","EINDHOVEN"
"51.65","5.7","63750","VOLKEL"
"51.2","5.767","63770","ELL AWS"
"50.917","5.783","63800","MAASTRICHT AP ZUID"
"51.083","2.65","64000","KOKSIJDE"
"51.2","2.867","64070","OOSTENDE (AIRPORT)"
"51.233","2.917","64080","OOSTENDE (PIER)"
"50.933","3.667","64280","SEMMERZAKE"
"51.183","3.817","64310","GENT/INDUSTRIE-ZONE"
"50.567","3.833","64320","CHIEVRES"
"50.8","4.35","64470","UCCLE"
"50.467","4.45","64490","CHARLEROI/GOSSELIES"
"51.2","4.467","64500","ANTWERPEN/DEURNE"
"50.9","4.533","64510","BRUXELLES NATIONAL"
"50.233","4.65","64560","FLORENNES"
"50.75","4.767","64580","BEAUVECHAIN"
"51","5.067","64650","SCHAFFEN"
"50.8","5.2","64700","ST. TRUIDEN (BAFB)"
"50.033","5.4","64760","ST-HUBERT"
"50.65","5.45","64780","BIERSET"
"50.633","5.467","64785","LIEGE/BIERSET(BAFB)"
"51.167","5.467","64790","KLEINE BROGEL"
"50.933","5.5","64810","GENK"
"50.483","5.917","64900","SPA/LA SAUVENIERE"
"50.933","3.65","64901","SEMMERZAKE (BAFB)"
"50.467","6.183","64960","ELSENBORN"
"49.617","6.217","65900","LUXEMBOURG/LUXEMBOU"
"47.567","7.683","66000","ST CHRISCHONA"
"47.083","6.783","66045","LES EPLATURES"
"46.817","6.95","66100","PAYERNE"
"47.433","6.95","66160","FAHY"
"47.683","8.617","66200","SCHAFFHAUSEN"
"46.917","7.5","66300","BERN-BELP"
"46.917","7.483","66303","BERN BELP"
"46.533","9.883","66304","SAMEDAN"
"47.383","8.083","66330","BUCHS-SUHR"
"47.25","7.783","66430","WYNAU"
"47.383","8.567","66600","ZUERICH METEOSCHWEI"
"47.183","7.417","66621","GRENCHEN"
"47.483","8.533","66700","ZURICH-KLOTEN"
"46.867","8.633","66720","ALTDORF"
"47.25","9.35","66800","SAENTIS"
"47.483","9.55","66811","ST GALLEN ALTENRHEI"
"46.25","6.133","67000","GENEVE-COINTRIN"
"46.333","6.917","67120","AIGLE"
"46.217","7.333","67200","SION"
"46.667","7.867","67340","INTERLAKEN"
"46.65","8.617","67500","GUETSCH"
"46.517","8.683","67530","PIOTTA"
"46.167","8.783","67600","LOCARNO-MONTI"
"46.167","8.883","67620","LOCARNO-MAGADINO"
"46","8.967","67700","LUGANO"
"46.467","9.183","67830","SAN BERNARDINO"
"46.867","9.533","67860","CHUR-EMS"
"46.35","10.067","67940","ROBBIA"
"47.133","9.517","69900","VADUZ (LIECHTENSTEI"
"50.733","1.6","70020","BOULOGNE"
"50.517","1.617","70030","LE TOUQUET"
"50.133","1.833","70050","ABBEVILLE"
"51.05","2.333","70100","DUNKERQUE"
"50.567","3.1","70150","LILLE LESQUI"
"50.217","3.15","70170","CAMBRAI"
"49.717","-1.933","70200","PTE DE LA HAGUE"
"49.65","-1.483","70240","MAUPERTUS"
"49.183","-0.45","70270","CAEN CARPIQUET"
"49.5","0.067","70280","CAP DE LA HEVE"
"49.35","-0.767","70290","PORT EN BESSIN"
"49.367","0.167","70310","DEAUVILLE"
"49.383","1.183","70370","ROUEN"
"49.017","1.217","70380","EVREUX/FAUVILLE FAF"
"49.933","1.1","70400","DIEPPE"
"49.533","0.083","70460","LE HAVRE-OCTEVILLE"
"49.467","2.117","70550","BEAUVAIS"
"49.25","2.517","70570","CREIL (FAFB)"
"49.817","3.2","70610","SAINT-QUENTIN"
"49.3","4.033","70700","REIMS"
"49.783","4.633","70750","CHARLEVILLE"
"49.233","5.683","70881","ETAIN"
"49.033","5.866","70891","CHAMBLEY FRANCE AB"
"49.083","6.133","70900","METZ/FRESCATY"
"48.983","6.25","70930","METZ-NANCY-LORRAINE"
"48.483","-5.05","71000","OUESSANT"
"48.033","-4.733","71030","POINTE DU RAZ"
"48.517","-4.15","71060","LANDIVISIAU (NAVY)"
"48.683","-4.333","71070","BRIGNOGAN"
"48.283","-4.433","71090","LANVEOC POULMIC"
"48.45","-4.417","71100","BREST"
"48.833","-3.467","71170","PLOUMANACH PERROS G"
"48.75","-3.467","71180","LANNION"
"48.233","-3.3","71190","ROSTRENEN"
"48.533","-2.85","71200","TREMUSON-ST-BRIEUC"
"48.85","-3","71210","BREHAT ISLAND"
"48.583","-2.067","71250","DINARD"
"48.717","-1.85","71270","GROUIN DE CANCALE"
"48.067","-1.733","71300","RENNES"
"48.833","-1.617","71330","POINTE DU ROC"
"48.433","0.1","71390","ALENCON"
"48.067","1.383","71400","CHATEAUDUN"
"48.467","1.5","71430","CHARTRES"
"48.767","2","71450","TRAPPES"
"48.767","1.1","71460","TOUSSUS LE NOBLE"
"48.767","2.2","71470","VILLACOUBLAY"
"48.717","2.383","71490","PARIS-ORLY"
"48.967","2.433","71500","LE BOURGET"
"48.617","2.683","71530","MELUN"
"48.817","2.333","71560","PARIS-MONTSOURIS"
"49.017","2.533","71570","PARIS-AEROPORT CHAR"
"48.783","4.183","71650","CHALONS/VATRY FAFB"
"48.333","4.017","71680","TROYES BARBEREY"
"48.633","4.9","71690","SAINT-DIZIER"
"49.933","1.1","71790","DATSAV3 VIRT STATION (FRANCE)"
"48.683","6.217","71800","NANCY-ESSEY"
"48.583","5.967","71810","NANCY-OCHEY"
"49.933","1.1","71860","DATSAV3 VIRT STATION (FRANCE)"
"48.55","7.633","71900","STRASBOURG-ENTZHEIM"
"47.917","7.4","71970","MEYENHEIM-COLMAR"
"47.8","-4.367","72000","PTE DE PENMARCH"
"47.967","-4.167","72010","QUIMPER"
"47.767","-3.45","72050","LORIENT LAN BIHOUE"
"47.3","-3.167","72070","BELLE IIE LE TALUT"
"47.317","-2.167","72170","SAINT-NAZAIRE-MONTO"
"47.15","-1.6","72220","NANTES"
"47.483","-0.6","72300","BEAUCOUZE"
"47.933","0.2","72350","LE MANS"
"47.45","0.733","72400","TOURS"
"47.983","1.783","72490","ORLEANS"
"47.067","2.367","72550","BOURGES"
"47.033","5.417","72553","TAVAUX"
"47.05","2.633","72554","AVORD"
"47.05","2.65","72570","AVORD (FAFB)"
"47","3.1","72600","NEVERS"
"47.8","3.55","72650","AUXERRE"
"47.067","3.933","72700","CHATEAU-CHINON"
"47.267","5.083","72800","DIJON"
"47.85","5.333","72830","LANGRES"
"47.25","5.983","72880","BESANCON"
"47.8","6.383","72920","LUXEUIL"
"47.633","6.883","72950","BELFORT"
"47.6","7.517","72990","BALE-MULHOUSE"
"46.7","-2.333","73000","L IIE D YEU"
"46.7","-1.383","73060","LA ROCHE-SUR-YON"
"46.05","-1.417","73140","CHASSIRON"
"46.15","-1.15","73150","LA ROCHELLE"
"46.15","-1.15","73160","LA ROCHELLE"
"49.933","1.1","73175","DATSAV3 VIRT STATION (FRANCE)"
"46.317","-0.4","73300","NIORT"
"46.583","0.3","73350","POITIERS"
"46.85","1.717","73540","CHATEAUROUX/DEOLS"
"46.167","3.4","73740","VICHY"
"46.417","4.017","73790","SAINT-YAN"
"46.3","4.8","73850","MACON"
"47.033","5.417","73860","DOLE-TAVAUX"
"47.55","-0.3","73901","MARCE"
"45.7","-1.233","74000","LA COUBRE"
"45.667","-0.317","74120","COGNAC"
"45.867","1.183","74340","LIMOGES"
"45.15","1.467","74380","BRIVE"
"45.783","3.167","74600","CLERMONT-FERRAND"
"45.05","3.9","74700","LE PUY CITY"
"45.083","3.767","74710","LE PUY"
"45.533","4.3","74750","ST-ETIENNE BOUTHEON"
"43.9","4.9","74760","AVIGNON-COUMANT"
"45.717","4.933","74800","LYON-BRON"
"45.733","5.083","74810","LYON-SATOLAS"
"45.983","5.333","74820","AMBERIEU"
"45.367","5.333","74860","GRENOBLE-ST-GEOIRS"
"45.633","5.867","74910","CHAMBERY/AIX-LES-BA"
"45.933","6.1","74940","ANNECY/MEYTHET"
"45.617","6.767","74970","BOURG ST-MAURICE"
"44.633","-1.25","75000","CAP FERRET"
"44.533","-1.133","75020","CAZAUX"
"44.433","-1.25","75030","BISCAROSSE"
"44.833","-0.683","75100","BORDEAUX MERIGNAC"
"44.183","0.6","75240","AGEN"
"44.817","0.517","75300","BERGERAC"
"44.75","1.4","75350","GOURDON"
"44.033","1.383","75400","MONTAUBAN"
"44.883","2.417","75490","AURILLAC"
"44.4","2.483","75520","RODEZ/MARCILLAC"
"44.117","3.017","75580","MILLAU"
"43.9","4.9","75630","AVIGNON"
"44.583","4.733","75770","MONTELIMAR"
"44.133","4.833","75790","ORANGE"
"44.067","6","75880","ST-AUBAN-SUR-DURANC"
"44.567","6.5","75910","EMBRUN"
"43.4","-1.683","76000","SOCOA"
"43.467","-1.533","76020","BIARRITZ"
"43.683","-1.067","76030","DAX"
"43.917","-0.5","76070","MONT-DE-MARSAN"
"43.383","-0.417","76100","PAU"
"43.183","0","76210","TARBES-OSSUN"
"43.683","0.6","76220","AUCH"
"43","1.1","76270","SAINT GIRONS"
"43.633","1.367","76300","TOULOUSE BLAGNAC"
"43.533","1.367","76310","TOULOUSE FRANCAZAL"
"43.917","2.117","76320","ALBI"
"43.217","2.317","76350","CARCASSONNE"
"43.317","3.35","76380","BEZIERS VIAS"
"43.4","3.683","76410","SETE"
"43.317","3.35","76415","VIAS"
"43.583","3.967","76430","MONTPELLIER"
"43.867","4.4","76450","NIMES-COURBESSAC"
"43.75","4.417","76460","NIMES/GARONS (NAVY)"
"43.517","4.917","76470","ISTRES"
"43.45","5.233","76500","MARIGNANE"
"43.267","5.3","76520","CAP POMEGUES"
"43.333","5.05","76530","CAP COURONNE"
"43.1","5.933","76600","TOULON"
"43.083","5.933","76610","CAP CEPET"
"43.1","6.15","76670","HYERES"
"43","6.233","76700","PORQUEROLLES"
"43.533","6.95","76840","CANNES"
"43.65","7.2","76900","NICE"
"43.683","7.333","76950","CAPE FERRAT"
"42.733","2.867","77470","PERPIGNAN"
"42.517","3.133","77490","CAP BEAR"
"42.633","8.917","77530","ILE ROUSSE"
"42.533","8.8","77540","CALVI"
"42.517","8.683","77560","CAPE CAVALLO"
"41.917","8.8","77610","AJACCIO"
"41.917","9.4","77650","SOLENZARA"
"41.6","9.367","77680","LA CHIAPPA"
"41.367","9.167","77700","CAP PERTUSATO"
"41.5","9.1","77800","FIGARI"
"43","9.35","77850","CAP CORSE"
"42.55","9.483","77900","BASTIA"
"42.8","9.483","77910","CAPE SAGRO"
"32.7","-16.767","80001","MADEIRA"
"43.367","-8.417","80010","LA CORUNA"
"43.3","-8.383","80020","LA CORUNA/ALVEDRO"
"43.55","-6.033","80110","ASTURIAS/AVILES"
"37.133","-3.633","80144","ARMILLA"
"43.35","-5.867","80150","OVIEDO"
"43.433","-3.817","80210","SANTANDER/PARAYAS"
"43.483","-3.8","80230","SANTANDER"
"43.3","-2.9","80250","BILBAO/SONDICA"
"43.3","-2.033","80270","SAN SEBASTIAN/IGUEL"
"43.35","-1.8","80290","SAN SEBASTIAN/FUENT"
"42.9","-8.433","80420","SANTIAGO/LABACOLLA"
"42.233","-8.633","80450","VIGO/PEINADOR"
"42.583","-5.65","80550","LEON/VIRGEN DEL CAM"
"42.35","-3.633","80750","BURGOS/VILLAFRIA"
"42.883","-2.717","80800","VITORIA"
"42.45","-2.333","80840","LOGRONO/AGONCILLO"
"42.767","-1.633","80850","PAMPLONA/NOAIN"
"41.717","-4.85","81400","VALLADOLID/VILLANUB"
"41.65","-4.767","81410","VALLADOLID"
"41.667","-1","81600","ZARAGOZA/AEROPUERTO"
"41.667","-1.05","81605","ZARAGOZA (USAFB)"
"41.667","-1.033","81606","ZARAGOZA (MIL/CIV)"
"41.15","1.167","81750","REUS/AEROPUERTO"
"41.517","2.1","81763","SABADELL"
"41.283","2.067","81810","BARCELONA/AEROPUERT"
"41.9","2.767","81840","GERONA/COSTA BRAVA"
"40.95","-5.5","82020","SALAMANCA/MATACAN"
"40.783","-4.017","82150","NAVACERRADA"
"40.45","-3.55","82210","MADRID/BARAJAS RS"
"40.383","-3.783","82230","MADRID/CUATRO VIENT"
"40.3","-3.717","82240","MADRID/GETAFE"
"40.483","-3.45","82270","MADRID/TORREJON"
"40.817","0.5","82380","TORTOSA"
"39.467","-6.333","82610","CACERES"
"38.95","-1.85","82800","ALBACETE/LOS LLANOS"
"39.5","-0.467","82840","VALENCIA/AEROPUERTO"
"39.55","2.733","83060","PALMA DE MALLORCA/S"
"39.867","4.233","83140","MENORCA/MAHON"
"38.883","-6.833","83300","BADAJOZ/TALAVERA LA"
"38.983","-3.917","83480","CIUDAD REAL"
"38.283","-0.55","83600","ALICANTE/EL ALTET"
"38.883","1.383","83730","IBIZA/ES CODOLA"
"37.367","-6","83900","SEVILLA/TABLADA"
"37.417","-5.9","83910","SEVILLA/SAN PABLO"
"37.15","-5.617","83970","MORON DE LA FRONTER"
"37.85","-4.85","84100","CORDOBA/AEROPUERTO"
"37.183","-3.783","84190","GRANADA/AEROPUERTO"
"37.95","-1.233","84290","MURCIA/ALCANTARILLA"
"38","-1.167","84300","MURCIA"
"37.783","-0.8","84330","MURCIA/SAN JAVIER"
"36.65","-6.35","84490","ROTA NAS"
"36.75","-6.067","84510","JEREZ DE LA FRONTER"
"36.667","-4.483","84820","MALAGA/AEROPUERTO"
"36.85","-2.383","84870","ALMERIA/AEROPUERTO"
"36.15","-5.35","84950","GIBRALTAR"
"39.45","-31.133","85010","FLORES (ACORES)"
"38.517","-28.717","85050","HORTA/CASTELO BRANC"
"38.767","-27.1","85090","LAJES (ACORES)"
"37.733","-25.7","85120","PONTA DELGADA/NORDE"
"36.967","-25.167","85150","SANTA MARIA (ACORES"
"32.683","-16.767","85210","FUNCHAL/S.CATARINA"
"32.633","-16.9","85220","FUNCHAL"
"33.067","-16.35","85240","PORTO SANTO"
"38.833","-9.333","85320","SINTRA/GRANJA"
"38.7","-9.033","85340","MONTIJO"
"38.767","-9.133","85360","LISBOA/PORTELA"
"37","-8.95","85380","SAGRES"
"39.833","-8.883","85400","MONTE REAL"
"41.7","-8.8","85430","VIANA DO CASTELO"
"40.917","-8.633","85440","OVAR/MACEDA"
"41.233","-8.683","85450","PORTO/PEDRAS RUBRAS"
"40.15","-8.467","85480","COIMBRA/CERNACHE"
"40.2","-8.417","85490","COIMBRA"
"37.017","-7.967","85540","FARO/AEROPORTO"
"38.567","-7.9","85570","EVORA"
"38.533","-7.9","85580","EVORA/C. COORD"
"40.917","-8.633","85581","OVAR"
"40.717","-7.883","85600","VISEU"
"38.067","-7.917","85610","BEJA/B. AEREA"
"38.017","-7.867","85620","BEJA"
"41.317","-7.733","85660","VILA REAL"
"41.267","-7.717","85670","VILA REAL"
"39.833","-7.483","85700","CASTELO BRANCO"
"39.283","-7.417","85710","PORTALEGRE"
"41.8","-6.733","85750","BRAGANCA"
"38.767","-9.133","85790","LISBOA/GAGO COUTINH"
"16.733","-22.95","85940","SAL"
"54.683","13.433","90910","ARKONA (CAPE)"
"54","11.2","91610","BOLTENHAGEN"
"53.633","11.417","91620","SCHWERIN"
"54.183","12.083","91700","WARNEMUENDE"
"53.767","12.617","91770","TETEROW"
"54.1","13.383","91840","GREIFSWALD"
"54.1","13.45","91850","GRIEFSWALD/WIECK"
"53.383","10.717","92490","BOIZENBURG (AUT)"
"52.9","11.733","92610","SEEHAUSEN/ALTMARK"
"52.9","12.817","92700","NEURUPPIN"
"53.6","13.317","92800","NEUBRANDENBURG"
"53.017","14","92910","ANGERMUENDE"
"52.517","11.4","93590","GARDELEGEN (AUT)"
"52.1","11.583","93610","MAGDEBURG"
"52.383","13.067","93790","POTSDAM"
"52.383","13.517","93850","BERLIN/SCHONEFELD"
"52.217","14.117","93930","LINDENBERG"
"52.367","14.533","93980","FRANKFURT/ODER"
"51.383","10.317","94490","LEINEFELDE (AUT)"
"51.8","10.617","94530","BROCKEN (PEAK)"
"51.85","10.767","94540","WERNIGERODE (AUT)"
"51.367","11.3","94600","ARTERN"
"51.417","12.233","94690","LEIPZIG/SCHKEUDITZ"
"51.883","12.65","94740","WITTENBERG"
"51.3","13.017","94790","BOGUS GERMAN"
"51.3","13.117","94800","OSCHATZ"
"51.133","13.767","94880","DRESDEN/KLOTZSCHE"
"51.65","13.583","94900","DOBERLUG/KIRCHHAIN"
"51.767","14.3","94920","COTTBUS"
"51.783","14.333","94960","COTTBUS"
"51.167","14.95","94990","GOERLITZ"
"50.633","10.15","95460","BOGUS GERMAN"
"50.55","10.367","95480","MEININGEN"
